PaymentMethod_Electronic_check,tenure_group_61_72,Dependents_Yes,TechSupport_Yes,InternetService_No,MonthlyCharges,StreamingTV_No_internet_service,StreamingMovies_No_internet_service,Contract_One_year,PaperlessBilling_Yes,OnlineBackup_No_internet_service,DeviceProtection_No_internet_service,TotalCharges,InternetService_Fiber_optic,OnlineSecurity_No_internet_service,OnlineSecurity_Yes,Contract_Two_year,TechSupport_No_internet_service
1.0,0.0,1.0,0.0,0.0,71.05,0.0,0.0,0.0,1.0,0.0,0.0,472.65,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,85.25,0.0,0.0,0.0,1.0,0.0,0.0,1734.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,19.45,1.0,1.0,1.0,0.0,1.0,1.0,113.5,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,59.45,0.0,0.0,0.0,1.0,0.0,0.0,1884.65,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,92.2,0.0,0.0,1.0,0.0,0.0,0.0,2568.15,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,19.85,1.0,1.0,0.0,0.0,1.0,1.0,470.0,0.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,43.9,0.0,0.0,0.0,0.0,0.0,0.0,278.4,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,80.5,0.0,0.0,0.0,1.0,0.0,0.0,2088.8,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,89.8,0.0,0.0,0.0,1.0,0.0,0.0,502.6,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,90.5,0.0,0.0,0.0,1.0,0.0,0.0,2595.85,1.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,90.45,0.0,0.0,1.0,0.0,0.0,0.0,5825.5,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,50.75,0.0,0.0,0.0,1.0,0.0,0.0,50.75,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,84.6,0.0,0.0,1.0,1.0,0.0,0.0,4449.75,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,89.65,0.0,0.0,0.0,1.0,0.0,0.0,1208.35,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,99.15,0.0,0.0,0.0,1.0,0.0,0.0,1956.4,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,19.95,1.0,1.0,1.0,0.0,1.0,1.0,310.6,0.0,1.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,1.0,20.5,1.0,1.0,0.0,0.0,1.0,1.0,290.55,0.0,1.0,0.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0,62.1,0.0,0.0,0.0,1.0,0.0,0.0,2096.1,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,79.5,0.0,0.0,0.0,1.0,0.0,0.0,2665.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,19.55,1.0,1.0,0.0,1.0,1.0,1.0,543.8,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,20.35,1.0,1.0,0.0,1.0,1.0,1.0,20.35,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,1.0,0.0,51.7,0.0,0.0,0.0,1.0,0.0,0.0,3005.8,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,1.0,23.3,1.0,1.0,1.0,1.0,1.0,1.0,1623.15,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,65.4,0.0,0.0,1.0,1.0,0.0,0.0,2498.4,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,65.1,0.0,0.0,0.0,0.0,0.0,0.0,2586.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,81.2,0.0,0.0,0.0,1.0,0.0,0.0,3292.3,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,72.9,0.0,0.0,0.0,1.0,0.0,0.0,651.4,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,74.5,0.0,0.0,0.0,0.0,0.0,0.0,4674.55,0.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,80.5,0.0,0.0,0.0,1.0,0.0,0.0,232.35,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,60.3,0.0,0.0,1.0,0.0,0.0,0.0,2448.5,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,1.0,0.0,0.0,658.1,1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,90.15,0.0,0.0,1.0,0.0,0.0,0.0,3128.8,1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,223.45,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,99.45,0.0,0.0,0.0,1.0,0.0,0.0,919.4,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,69.05,0.0,0.0,0.0,1.0,0.0,0.0,653.95,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,59.7,0.0,0.0,0.0,0.0,0.0,0.0,1825.5,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,19.85,1.0,1.0,1.0,1.0,1.0,1.0,943.1,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,1.0,0.0,86.25,0.0,0.0,0.0,1.0,0.0,0.0,181.65,1.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,45.65,0.0,0.0,0.0,1.0,0.0,0.0,45.65,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,70.1,0.0,0.0,0.0,1.0,0.0,0.0,551.35,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,40.75,0.0,0.0,0.0,0.0,0.0,0.0,359.4,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,70.2,0.0,0.0,0.0,1.0,0.0,0.0,115.95,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,55.35,0.0,0.0,0.0,0.0,0.0,0.0,165.2,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,95.7,0.0,0.0,0.0,1.0,0.0,0.0,2338.35,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,46.3,0.0,0.0,0.0,0.0,0.0,0.0,46.3,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,81.3,0.0,0.0,0.0,0.0,0.0,0.0,3541.1,0.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,84.2,0.0,0.0,0.0,1.0,0.0,0.0,4146.05,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,20.0,1.0,1.0,0.0,0.0,1.0,1.0,1087.25,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,66.15,0.0,0.0,0.0,1.0,0.0,0.0,2522.4,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,45.85,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,1.0,19.6,1.0,1.0,0.0,0.0,1.0,1.0,717.3,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,49.8,0.0,0.0,0.0,1.0,0.0,0.0,1734.2,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,101.75,0.0,0.0,1.0,1.0,0.0,0.0,7069.3,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,55.15,0.0,0.0,1.0,0.0,0.0,0.0,742.9,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,75.25,0.0,0.0,0.0,0.0,0.0,0.0,3017.65,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,103.95,0.0,0.0,1.0,1.0,0.0,0.0,6423.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,100.15,0.0,0.0,0.0,1.0,0.0,0.0,1164.3,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,99.65,0.0,0.0,0.0,1.0,0.0,0.0,4220.35,1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,73.7,0.0,0.0,0.0,1.0,0.0,0.0,1558.7,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,50.05,0.0,0.0,1.0,1.0,0.0,0.0,2743.45,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,60.25,0.0,0.0,0.0,0.0,0.0,0.0,4055.5,0.0,0.0,1.0,1.0,0.0
1.0,0.0,1.0,0.0,0.0,105.75,0.0,0.0,0.0,0.0,0.0,0.0,2710.25,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,87.3,0.0,0.0,1.0,0.0,0.0,0.0,6055.55,1.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,48.35,0.0,0.0,0.0,1.0,0.0,0.0,810.7,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,54.25,0.0,0.0,0.0,0.0,0.0,0.0,2538.2,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,85.3,0.0,0.0,0.0,0.0,0.0,0.0,6129.2,0.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,1750.85,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,24.4,0.0,0.0,0.0,1.0,0.0,0.0,36.55,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,90.95,0.0,0.0,0.0,0.0,0.0,0.0,6652.45,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,72.25,0.0,0.0,0.0,1.0,0.0,0.0,2575.45,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,0.0,96.1,0.0,0.0,0.0,1.0,0.0,0.0,6019.35,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,19.85,1.0,1.0,0.0,0.0,1.0,1.0,1379.6,0.0,1.0,0.0,1.0,1.0
0.0,0.0,1.0,1.0,0.0,55.3,0.0,0.0,0.0,1.0,0.0,0.0,1284.2,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,20.1,1.0,1.0,1.0,0.0,1.0,1.0,296.15,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,69.5,0.0,0.0,0.0,1.0,0.0,0.0,653.25,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,25.15,1.0,1.0,0.0,1.0,1.0,1.0,412.6,0.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,20.95,1.0,1.0,0.0,0.0,1.0,1.0,85.5,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,49.55,0.0,0.0,0.0,1.0,0.0,0.0,49.55,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,79.65,0.0,0.0,0.0,1.0,0.0,0.0,1928.7,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,71.25,0.0,0.0,0.0,1.0,0.0,0.0,71.25,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,113.8,0.0,0.0,0.0,0.0,0.0,0.0,7845.8,1.0,0.0,1.0,1.0,0.0
1.0,1.0,0.0,0.0,1.0,24.55,1.0,1.0,0.0,0.0,1.0,1.0,1750.7,0.0,1.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,1.0,19.7,1.0,1.0,0.0,0.0,1.0,1.0,216.2,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,20.25,1.0,1.0,0.0,0.0,1.0,1.0,178.5,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,50.15,0.0,0.0,0.0,0.0,0.0,0.0,115.1,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,100.5,0.0,0.0,1.0,1.0,0.0,0.0,6029.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,95.9,0.0,0.0,0.0,1.0,0.0,0.0,2745.2,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,74.45,0.0,0.0,0.0,1.0,0.0,0.0,3721.9,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,104.1,0.0,0.0,0.0,1.0,0.0,0.0,3121.1,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,19.05,1.0,1.0,1.0,0.0,1.0,1.0,990.45,0.0,1.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,1.0,25.0,1.0,1.0,0.0,0.0,1.0,1.0,1004.35,0.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,19.05,1.0,1.0,0.0,0.0,1.0,1.0,157.65,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,1.0,0.0,81.9,0.0,0.0,1.0,0.0,0.0,0.0,3219.75,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,69.7,0.0,0.0,0.0,1.0,0.0,0.0,572.85,1.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,90.15,0.0,0.0,1.0,1.0,0.0,0.0,4554.85,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,1.0,25.35,1.0,1.0,0.0,0.0,1.0,1.0,1847.55,0.0,1.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,1.0,24.65,1.0,1.0,0.0,1.0,1.0,1.0,1766.75,0.0,1.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,1.0,19.55,1.0,1.0,0.0,1.0,1.0,1.0,1462.05,0.0,1.0,0.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0,25.25,0.0,0.0,0.0,0.0,0.0,0.0,25.25,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,2193.2,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,89.9,0.0,0.0,0.0,0.0,0.0,0.0,2433.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,19.4,1.0,1.0,0.0,0.0,1.0,1.0,641.15,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,49.8,0.0,0.0,0.0,0.0,0.0,0.0,2398.4,0.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,1.0,24.1,1.0,1.0,0.0,1.0,1.0,1.0,861.85,0.0,1.0,0.0,1.0,1.0
1.0,0.0,0.0,1.0,0.0,54.25,0.0,0.0,0.0,0.0,0.0,0.0,583.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,109.9,0.0,0.0,1.0,0.0,0.0,0.0,7332.4,1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,35.5,0.0,0.0,1.0,1.0,0.0,0.0,249.55,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,87.55,0.0,0.0,1.0,0.0,0.0,0.0,4475.9,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,45.15,0.0,0.0,0.0,0.0,0.0,0.0,416.45,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,88.4,0.0,0.0,0.0,1.0,0.0,0.0,788.6,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,50.8,0.0,0.0,0.0,1.0,0.0,0.0,202.3,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,1.0,0.0,0.0,6994.6,1.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,84.4,0.0,0.0,0.0,1.0,0.0,0.0,4116.15,1.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,96.55,0.0,0.0,0.0,1.0,0.0,0.0,2263.45,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,59.75,0.0,0.0,1.0,1.0,0.0,0.0,1374.35,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,111.5,0.0,0.0,0.0,1.0,0.0,0.0,4915.15,1.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,24.25,1.0,1.0,0.0,0.0,1.0,1.0,838.5,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,75.1,0.0,0.0,0.0,1.0,0.0,0.0,75.1,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,70.15,0.0,0.0,1.0,1.0,0.0,0.0,3715.65,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,101.75,0.0,0.0,0.0,1.0,0.0,0.0,4273.45,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,45.8,0.0,0.0,0.0,0.0,0.0,0.0,45.8,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,20.5,1.0,1.0,0.0,0.0,1.0,1.0,20.5,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,1.0,0.0,70.4,0.0,0.0,1.0,0.0,0.0,0.0,2044.75,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,30.55,0.0,0.0,0.0,0.0,0.0,0.0,30.55,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,84.9,0.0,0.0,0.0,0.0,0.0,0.0,1398.25,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,20.1,1.0,1.0,0.0,1.0,1.0,1.0,20.1,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,40.65,0.0,0.0,0.0,0.0,0.0,0.0,328.95,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,1.0,0.0,0.0,4680.05,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,69.1,0.0,0.0,0.0,1.0,0.0,0.0,69.1,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,54.5,0.0,0.0,0.0,0.0,0.0,0.0,3778.2,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,75.35,0.0,0.0,0.0,1.0,0.0,0.0,3161.4,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,44.45,0.0,0.0,1.0,1.0,0.0,0.0,2188.45,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,1.0,0.0,0.0,999.45,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,1888.65,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,98.05,0.0,0.0,0.0,0.0,0.0,0.0,3990.6,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,71.15,0.0,0.0,0.0,1.0,0.0,0.0,71.15,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,54.15,0.0,0.0,0.0,1.0,0.0,0.0,1240.25,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,63.9,0.0,0.0,1.0,0.0,0.0,0.0,2635.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,69.15,0.0,0.0,0.0,1.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,64.65,0.0,0.0,1.0,0.0,0.0,0.0,2347.85,0.0,0.0,1.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,108.75,0.0,0.0,0.0,1.0,0.0,0.0,7156.2,1.0,0.0,1.0,1.0,0.0
1.0,0.0,1.0,0.0,0.0,98.85,0.0,0.0,0.0,1.0,0.0,0.0,3089.6,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,49.15,0.0,0.0,0.0,1.0,0.0,0.0,270.8,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,89.6,0.0,0.0,0.0,0.0,0.0,0.0,2901.8,1.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,83.25,0.0,0.0,0.0,1.0,0.0,0.0,4949.1,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,70.25,0.0,0.0,1.0,0.0,0.0,0.0,2198.9,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,1.0,19.4,1.0,1.0,0.0,1.0,1.0,1.0,374.5,0.0,1.0,0.0,0.0,1.0
1.0,0.0,1.0,0.0,1.0,24.5,1.0,1.0,0.0,0.0,1.0,1.0,761.95,0.0,1.0,0.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0,79.15,0.0,0.0,0.0,1.0,0.0,0.0,1520.9,1.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,20.1,1.0,1.0,1.0,0.0,1.0,1.0,190.25,0.0,1.0,0.0,0.0,1.0
0.0,1.0,1.0,0.0,0.0,73.0,0.0,0.0,1.0,1.0,0.0,0.0,5163.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,61.4,0.0,0.0,0.0,0.0,0.0,0.0,4059.85,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,84.3,0.0,0.0,0.0,1.0,0.0,0.0,2281.6,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,1.0,19.9,1.0,1.0,0.0,0.0,1.0,1.0,1356.7,0.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,20.4,1.0,1.0,0.0,0.0,1.0,1.0,231.45,0.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,50.75,0.0,0.0,0.0,0.0,0.0,0.0,50.75,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,20.45,1.0,1.0,1.0,0.0,1.0,1.0,242.4,0.0,1.0,0.0,0.0,1.0
0.0,0.0,1.0,1.0,0.0,75.75,0.0,0.0,1.0,1.0,0.0,0.0,4264.25,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,65.4,0.0,0.0,1.0,0.0,0.0,0.0,2774.55,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,80.4,0.0,0.0,0.0,1.0,0.0,0.0,3605.2,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,0.0,59.75,0.0,0.0,0.0,1.0,0.0,0.0,4069.9,0.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,78.5,0.0,0.0,0.0,1.0,0.0,0.0,874.2,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,1.0,0.0,0.0,1145.35,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,48.95,0.0,0.0,0.0,0.0,0.0,0.0,1323.7,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,99.65,0.0,0.0,0.0,1.0,0.0,0.0,5497.05,1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,18.25,1.0,1.0,1.0,0.0,1.0,1.0,534.7,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,54.55,0.0,0.0,0.0,0.0,0.0,0.0,2455.05,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,20.65,1.0,1.0,0.0,0.0,1.0,1.0,38.7,0.0,1.0,0.0,0.0,1.0
0.0,0.0,1.0,1.0,0.0,40.65,0.0,0.0,1.0,0.0,0.0,0.0,947.4,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,20.45,1.0,1.0,0.0,0.0,1.0,1.0,357.0,0.0,1.0,0.0,0.0,1.0
0.0,1.0,1.0,0.0,1.0,24.8,1.0,1.0,1.0,0.0,1.0,1.0,1476.25,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,70.8,0.0,0.0,0.0,1.0,0.0,0.0,70.8,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,89.05,0.0,0.0,0.0,1.0,0.0,0.0,1448.6,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,96.6,0.0,0.0,0.0,1.0,0.0,0.0,291.9,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,88.8,0.0,0.0,1.0,1.0,0.0,0.0,5903.15,0.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,20.05,1.0,1.0,0.0,1.0,1.0,1.0,1201.65,0.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,104.5,0.0,0.0,0.0,1.0,0.0,0.0,5921.35,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,69.8,0.0,0.0,0.0,1.0,0.0,0.0,146.65,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,77.15,0.0,0.0,0.0,1.0,0.0,0.0,1759.4,0.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,1.0,0.0,35.05,0.0,0.0,0.0,0.0,0.0,0.0,844.45,0.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,108.1,0.0,0.0,0.0,1.0,0.0,0.0,7774.05,1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,84.05,0.0,0.0,0.0,1.0,0.0,0.0,134.05,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,20.2,1.0,1.0,1.0,1.0,1.0,1.0,140.95,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,50.6,0.0,0.0,0.0,1.0,0.0,0.0,249.95,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,49.2,0.0,0.0,0.0,0.0,0.0,0.0,1701.65,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0,24.6,1.0,1.0,1.0,0.0,1.0,1.0,592.65,0.0,1.0,0.0,0.0,1.0
1.0,0.0,1.0,0.0,0.0,71.65,0.0,0.0,0.0,1.0,0.0,0.0,135.75,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,104.9,0.0,0.0,0.0,1.0,0.0,0.0,7732.65,1.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,106.5,0.0,0.0,0.0,1.0,0.0,0.0,4282.4,1.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,49.35,0.0,0.0,0.0,0.0,0.0,0.0,219.65,0.0,0.0,1.0,0.0,0.0
